customer_id,Recency,Frequency,Monetary
VS7YG,330,1,12344
VS8LD,110,1,7742
VS97S,262,1,8742
VSA92,147,1,12790
VSDKP,316,1,15393
VSDY4,270,1,11193
VSNDQ,124,1,24390
VSNFD,241,1,5943
VSNFU,60,1,13993
VSPKA,337,1,16495
VSR12,55,1,6495
VSSZZ,97,1,19691
VSUR7,208,1,8795
VSVA5,94,1,9095
VSVOI,204,1,44472
VT0CJ,157,1,3546
VT5O2,210,1,34395
VT8A6,128,1,42142
VTE8J,319,1,26193
VTIIR,241,1,15295
VTIMK,151,1,11295
VTKIE,20,1,27291
VTMWH,107,1,25494
VTP47,256,1,1216
VTQ3Y,210,1,6691
VTUUB,189,1,11190
VU235,135,1,2910
VU4MW,349,1,11642
VU5DJ,216,1,6424
VU80A,235,1,6511
VUAHJ,25,1,20295
VUCY5,42,1,22191
VUJPB,310,1,11795
VUMMU,330,1,8295
VUQ7P,251,1,19043
VUSXV,88,1,9844
VV7KD,170,1,6295
VV8CA,177,1,2845
VV8UB,77,1,15791
VVCPL,334,1,12393
VVE5O,186,1,13149
VVFNP,138,1,3182
VVGTC,104,1,14792
VVLPY,109,1,35295
VVNF9,15,1,7634
VVOI5,9,1,15744
VVOSX,151,1,9190
VVR3B,176,1,14993
VVSST,142,1,43995
VVTR4,322,1,3446
VVUQ9,80,1,12995
VVW4P,184,1,19042
VVY61,277,1,13743
VVZ14,283,1,5833
VVZBI,99,1,19692
VW6LI,60,1,6445
VW9IV,130,1,17593
VWAWC,136,1,9690
VWD6Y,257,1,1123
VWELJ,253,1,21591
VWFML,6,1,2860
VWIRE,44,1,8395
VWJQE,191,1,9914
VWKIF,145,1,3682
VWRB1,30,1,2815
VWS0C,141,1,24145
VWSBH,252,1,18494
VWVMX,322,1,1581
VWXB0,193,1,12311
VWYKG,30,1,17991
VX0NC,254,1,12013
VX2E8,57,1,31920
VX41T,76,1,14592
VX8EZ,270,1,17941
VX9XQ,107,1,6412
VXCNP,176,1,35592
VXDMP,341,1,10541
VXGPE,360,1,38593
VXHMJ,307,1,1218
VXHWB,92,1,2058
VXI5C,195,1,23290
VXI65,131,1,16592
VXL28,147,1,5845
VXNZ2,144,1,2965
VXOQ3,67,1,18642
VXV1Q,280,1,4762
VXZQC,238,1,16540
VY06B,352,1,11795
VY281,265,1,6991
VY3BK,234,1,27294
VY3WA,280,1,8441
VYAGO,128,1,13344
VYGFC,68,1,21193
VYIQ7,70,1,631
VYJCY,57,1,14194
VYKD4,125,1,4374
VYND4,211,1,12742
VYR2R,130,1,6247
VYUUR,310,1,16591
VYYS8,137,1,6544
VZ2N7,82,1,7993
VZ45D,132,1,10090
VZ4TD,335,1,25291
VZ67W,47,1,9244
VZ88J,80,1,8323
VZ91C,92,1,11042
VZDUC,212,1,5436
VZF3J,287,1,6991
VZOGI,58,1,6361
VZOSN,86,1,2044
VZQKX,126,1,7445
VZSKV,301,1,4995
VZUKB,294,1,22993
VZWFE,289,1,8495
VZXEI,281,1,8346
VZYHF,268,1,2245
VZZKP,110,1,17890
W035V,290,1,18940
W049C,150,1,24795
W05AO,309,1,10245
W06IC,140,1,13540
W09I4,64,1,12495
W0GAZ,315,1,16493
W0IOL,228,1,699
W0RWA,294,1,18390
W0U81,122,1,4063
W0WZM,211,1,13392
W0X14,267,1,4443
W0X20,239,1,19194
W0X2M,275,1,5543
W0XCT,258,1,12895
W0XH9,54,1,4145
W0ZHG,223,1,43441
W11AM,323,1,35890
W11R8,355,1,721
W16S6,287,1,7992
W1734,80,1,8615
W18V7,72,1,18191
W1ABW,172,1,13694
W1BUC,239,1,13294
W1CKQ,134,1,8410
W1H02,223,1,17793
W1ILH,110,1,10392
W1JCN,63,1,6694
W1M5A,342,1,43840
W1N60,238,1,2264
W1QUT,67,1,5395
W1S7J,94,1,4042
W1SOV,312,1,21695
W1V5V,43,1,24390
W21SW,168,1,24095
W28YA,141,1,18492
W2BRD,219,1,16330
W2BYQ,281,1,8290
W2CCB,283,1,17640
W2D38,110,1,15028
W2FWG,31,1,20790
W2HAJ,63,1,13991
W2L4K,270,1,9294
W2M2G,80,1,4545
W2OBD,56,1,8693
W2ON6,361,1,43843
W2PLX,73,1,13994
W2T1I,189,1,13293
W2TJA,295,1,14738
W2YK9,226,1,1260
W3082,215,1,2993
W38J7,100,1,20693
W39TW,138,1,18742
W3AB5,49,1,7833
W3BCD,225,1,31394
W3BUW,260,1,16571
W3CVZ,349,1,1809
W3DJP,80,1,12595
W3GYP,191,1,4510
W3HJN,112,1,10094
W3JRI,307,1,15907
W3MV4,126,1,18692
W3R01,250,1,4843
W3XS9,226,1,42990
W3XX7,61,1,29544
W3ZFB,118,1,11694
W3ZM2,41,1,775
W40VX,321,1,38893
W41QV,302,1,21390
W46LG,111,1,35141
W4709,320,1,40295
W4761,347,1,37890
W47HQ,68,1,31291
W48LC,271,1,11574
W4AF7,52,1,10293
W4AGV,225,1,6292
W4CMA,280,1,16991
W4GAH,179,1,20681
W4IY5,84,1,10695
W4O5C,9,1,6492
W4P7F,300,1,5295
W4PD2,193,1,9892
W4PGD,162,1,5543
W4S92,163,1,21493
W4SKA,121,1,9493
W4U3T,299,1,21190
W4W43,154,1,503
W53WF,13,1,711
W570T,200,1,10394
W59XJ,83,1,6444
W5BEZ,67,1,17964
W5CXO,297,1,2766
W5D9W,265,1,9790
W5FKJ,196,1,12495
W5HM7,208,1,7891
W5KXG,153,1,15592
W5N9F,232,1,15091
W5SR2,94,1,8291
W5UE4,110,1,21391
W5XVW,15,1,3413
W5Z3D,205,1,11894
W5ZKE,112,1,9295
W6091,278,1,12593
W647N,323,1,4041
W64GQ,160,1,26492
W67LP,69,1,4445
W686H,189,1,48211
W69RW,264,1,22590
W6F74,15,1,3691
W6GV3,34,1,13491
W6HTZ,168,1,8292
W6K58,165,1,4415
W6L8A,50,1,5445
W6O94,38,1,15094
W6QV0,179,1,17690
W6SA4,102,1,13694
W6WQG,198,1,9544
W6YE6,144,1,778
W70ZS,316,1,7994
W71BE,248,1,13795
W75MN,329,1,18841
W77N3,318,1,811
W781A,13,1,24291
W79JO,51,1,17293
W7B01,329,1,14140
W7EPY,262,1,7762
W7EX2,116,1,17290
W7H29,53,1,16521
W7H2U,234,1,2379
W7HPQ,110,1,15543
W7I04,200,1,16442
W7I8L,199,1,8691
W7IYV,162,1,20590
W7LI9,8,1,8211
W7O78,9,1,5119
W7QIK,8,1,2168
W7RLP,302,1,2822
W7URH,118,1,4418
W7W8D,359,1,924
W7XDM,287,1,3038
W7Z5E,155,1,3945
W7ZMY,124,1,16690
W80NK,308,1,8893
W83F2,265,1,60722
W8644,145,1,22080
W88FJ,61,1,42492
W894M,72,1,8495
W8BUD,83,1,6863
W8C5N,329,1,14693
W8CYP,1,1,3541
W8EHR,18,1,4449
W8EM4,298,1,2343
W8FS2,213,1,29590
W8JFA,286,1,11295
W8Q0Q,326,1,3845
W8QPU,88,1,16392
W8SS6,149,1,12592
W8TZY,200,1,16691
W8UAY,9,1,42190
W8UTD,296,1,21191
W8WCX,137,1,8292
W90E7,294,1,45490
W916W,77,1,6694
W930O,170,1,7580
W94R0,2,1,7673
W98U6,226,1,18191
W9APH,79,1,8894
W9BPZ,271,1,15595
W9DCT,308,1,6453
W9DP0,41,1,5793
W9EM2,205,1,25590
W9INP,112,1,29472
W9JUW,160,1,1476
W9LVO,188,1,10990
W9MS6,203,1,9493
W9OJD,205,1,9591
W9OSQ,93,1,4694
W9UHQ,336,1,3576
W9X0G,20,1,10890
W9XSY,26,1,4745
W9YI9,53,1,43293
W9YZX,116,1,2776
W9Z7N,183,1,17291
WA2QS,294,1,10095
WA448,235,1,10294
WA4MH,70,1,7994
WA7GY,27,1,18992
WA8VH,262,1,12793
WABF9,344,1,16792
WABLF,169,1,9141
WACVJ,308,1,6943
WAGMV,249,1,11294
WATQU,300,1,9991
WAVKN,132,1,20192
WB14V,15,1,8832
WB1FM,219,1,4729
WB2XZ,276,1,12290
WB340,4,1,15592
WB5WZ,102,1,14791
WB6ED,70,1,21291
WBFH4,167,1,20493
WBFLH,129,1,7294
WBFY8,112,1,6095
WBHQI,238,1,19340
WBJ88,169,1,1939
WBKD8,199,1,6591
WBLMM,214,1,20790
WBPNS,269,1,9595
WBZBN,45,1,6844
WC1HU,258,1,8092
WC4SR,323,1,18442
WC5TS,183,1,49893
WC6P2,201,1,40993
WC7OK,270,1,13244
WCBH0,48,1,4362
WCGAU,176,1,1744
WCHLS,109,1,37782
WCHNL,239,1,38314
WCI5W,117,1,7993
WCJNW,210,1,665
WCMUK,136,1,7291
WCN4K,136,1,17440
WCXY5,130,1,13043
WD6GU,65,1,8892
WD6OW,241,1,1777
WD7KQ,94,1,4355
WDCTI,290,1,7392
WDFQA,113,1,941
WDGAF,147,1,10822
WDGAH,207,1,2957
WDIFV,280,1,10894
WDITO,120,1,6741
WDKDW,143,1,5941
WDLXO,359,1,25740
WDQ6N,257,1,875
WDSPT,279,1,27195
WDVM8,67,1,11091
WE0Y8,299,1,2745
WE1PB,358,1,28092
WE30R,269,1,4890
WE9ND,72,1,17193
WEBI6,3,1,11852
WED88,135,1,43441
WEE7L,269,1,8024
WEF7Z,357,1,10693
WEJ8O,110,1,12193
WESD4,12,1,15091
WEWR0,200,1,31192
WF02P,152,1,13193
WF3TG,41,1,10594
WF4BJ,195,1,2912
WF57L,1,1,43042
WFD2E,334,1,13092
WFFB3,201,1,8094
WFJ82,60,1,9894
WFK5A,96,1,11093
WFL8T,156,1,27893
WFMVE,313,1,2686
WFNBJ,160,1,589
WFRYP,335,1,24391
WFXW0,270,1,19094
WFZGG,88,1,2095
WG02Q,252,1,47290
WG14D,332,1,19745
WG4VP,319,1,22690
WG6PA,310,1,8423
WG6X2,143,1,4145
WG7VM,343,1,19091
WGBYI,239,1,11742
WGHV6,211,1,7794
WGKCS,11,1,16091
WGKFN,268,1,6743
WGLHQ,156,1,11945
WGMA7,39,1,14142
WGPON,190,1,8393
WGRVV,285,1,13593
WGU5R,343,1,12092
WGVA6,21,1,10093
WGVME,202,1,13092
WGVXF,280,1,7393
WGWQ2,41,1,29794
WH1Z1,358,1,15192
WH48A,21,1,20240
WH5QB,139,1,14293
WH69R,0,1,7183
WH9OE,192,1,33490
WHC4B,118,1,6891
WHDJL,306,1,10294
WHHA2,10,1,12494
WHHVL,63,1,31603
WHLFO,43,1,2014
WHM9Y,106,1,30695
WHOWH,215,1,18092
WHQ3X,174,1,9192
WHRHV,147,1,5232
WHRPE,333,1,17894
WHTX7,138,1,14091
WHU8H,215,1,49492
WHX2Z,28,1,11291
WI0NS,137,1,15092
WI0WV,44,1,12024
WI28X,1,1,12791
WI3IC,165,1,18041
WI3NW,321,1,17393
WI54L,232,1,47440
WI6WD,184,1,4543
WI89V,340,1,21823
WI9HG,306,1,20766
WIDDJ,193,1,13691
WIHU0,346,1,714
WII1L,334,1,16291
WIOMP,34,1,40192
WIT4V,276,1,13742
WIUOB,253,1,26444
WIZ37,240,1,37269
WIZK3,132,1,14090
WJ3MB,13,1,24079
WJ3RP,137,1,14391
WJ5A7,276,1,3814
WJ7A9,308,1,13692
WJ7V4,148,1,3741
WJ9A3,145,1,44940
WJB1Y,4,1,9994
WJB8E,338,1,13091
WJEGC,322,1,5393
WJJ4F,290,1,20290
WJK0G,301,1,5994
WJL59,235,1,13593
WJRF3,6,1,16793
WJUDZ,288,1,15392
WJUMD,133,1,18311
WJVWE,283,1,11216
WJW66,362,1,14090
WJWX1,256,1,10874
WJYVZ,194,1,7595
WK13N,263,1,12813
WK39T,64,1,3646
WK9LE,85,1,20292
WKC93,346,1,904
WKCB2,86,1,9315
WKEW1,361,1,10294
WKH0J,300,1,28124
WKH19,124,1,18894
WKI8R,44,1,39492
WKKWZ,167,1,23420
WKOYN,330,1,5339
WKS7Y,53,1,16190
WKW06,203,1,45494
WKY0V,168,1,8144
WL4NN,313,1,14094
WL4S0,329,1,21792
WL5V6,225,1,7691
WL8GT,134,1,9192
WLAO1,291,1,37091
WLBAY,83,1,23441
WLFEG,306,1,9790
WLI1H,194,1,681
WLNH7,115,1,3616
WLOA9,147,1,37294
WLQCO,119,1,4484
WLQME,309,1,11140
WLRGM,35,1,6043
WLTG4,288,1,2335
WLVA4,296,1,8111
WLVVX,56,1,17992
WLWUE,120,1,8383
WM2VC,293,1,4695
WM3DC,240,1,4893
WM8XH,54,1,19794
WMC9B,302,1,763
WML2P,124,1,16193
WMLKV,342,1,9395
WMNXI,352,1,13241
WMRRR,303,1,9694
WMTS3,235,1,9025
WN0AP,255,1,5093
WN0EW,115,1,18991
WN9K9,35,1,14593
WNAB5,65,1,8095
WNABG,132,1,10294
WNEG8,316,1,16993
WNKLQ,99,1,13691
WNO9I,121,1,8595
WNQ83,329,1,567
WNUGG,88,1,15292
WNW2E,46,1,18690
WNZUG,175,1,2262
WO3DQ,352,1,14991
WO4ZO,200,1,895
WO67P,79,1,14992
WOARD,209,1,5993
WOB6O,227,1,3795
WOFU5,313,1,36593
WOHO8,59,1,15091
WOHPN,233,1,494
WOHWM,40,1,15192
WOJBO,286,1,11795
WONJM,79,1,27061
WOPSV,151,1,1874
WORCH,277,1,2696
WOS73,328,1,401
WOSCV,357,1,38145
WOYF8,10,1,14594
WP4AH,159,1,17392
WP4HG,328,1,1695
WP6JU,200,1,5394
WP7VJ,235,1,15691
WPAJN,174,1,44321
WPAT7,311,1,9945
WPBTL,41,1,3146
WPCLR,351,1,24194
WPD5R,161,1,9391
WPDOA,236,1,8143
WPE4D,151,1,6694
WPES5,261,1,1702
WPILI,46,1,4644
WPOB0,254,1,28893
WPONB,128,1,16423
WPPNF,92,1,11194
WPPYU,19,1,16641
WPR2M,163,1,11491
WPRF4,174,1,9593
WPT4C,23,1,20292
WPTRB,110,1,10494
WPUBI,358,1,26721
WPZCH,241,1,14492
WQ0K5,25,1,997
WQ3LQ,125,1,8691
WQ5WV,16,1,8091
WQ6QB,175,1,4665
WQ863,157,1,46940
WQ92V,267,1,23291
WQA4V,43,1,4695
WQBDS,210,1,28793
WQCUD,276,1,5993
WQDE1,362,1,14712
WQJD6,83,1,11890
WQLXV,109,1,48093
WQMUN,7,1,2199
WQO3T,115,1,10238
WQOKA,4,1,9794
WQP6Q,323,1,2763
WQSQ2,103,1,678
WQTMV,196,1,4293
WQY4U,294,1,30690
WQZ46,294,1,4295
WR0ZN,271,1,19491
WR23B,320,1,12794
WR8I1,283,1,26191
WR8TX,336,1,2569
WRDCF,97,1,41219
WRDIL,32,1,11954
WRKX4,346,1,5443
WRLGA,229,1,6912
WRM3L,332,1,5441
WRQYH,36,1,3280
WRRNZ,99,1,2645
WRSEB,55,1,7042
WRWHU,134,1,38293
WRX66,321,1,24790
WRYOW,263,1,7194
WS3AK,357,1,11893
WS4CI,248,1,16214
WS4YE,49,1,9242
WS5R7,23,1,12790
WS8UX,284,1,3895
WS9JU,284,1,13294
WSGFJ,24,1,24093
WSHMU,66,1,13493
WSI02,172,1,7242
WSJGM,103,1,6593
WSKU9,247,1,13193
WSLQT,157,1,3644
WSLSO,285,1,11644
WSOGY,18,1,11893
WSPVL,22,1,6195
WSS78,31,1,11091
WSVTU,206,1,11844
WT0ZB,52,1,42663
WT23W,195,1,14743
WT31W,134,1,10575
WT3X2,184,1,2944
WTA3W,275,1,3344
WTCA8,265,1,4095
WTCMD,340,1,15241
WTGNP,27,1,4945
WTH3A,284,1,5795
WTH6B,203,1,10602
WTHVA,264,1,5795
WTI7Y,94,1,12993
WTJ6P,302,1,18343
WTKD7,143,1,10790
WTKX1,165,1,7912
WTM2H,331,1,2465
WTMPX,277,1,11392
WTPA4,97,1,4941
WTQ0C,287,1,1723
WTT87,71,1,36843
WTXU8,280,1,7495
WTZMD,86,1,13290
WU2C2,124,1,10094
WU5T1,25,1,11794
WU6YD,332,1,1716
WUABE,122,1,190
WUCYE,311,1,7693
WUGO8,105,1,41412
WUNIB,238,1,2411
WUUCL,120,1,13993
WUVXO,154,1,9591
WUWEC,101,1,9245
WUXV4,319,1,38993
WV0EK,344,1,2245
WV16X,115,1,17092
WV2ZD,214,1,8795
WV5MN,186,1,21793
WVA1A,347,1,11175
WVAKY,180,1,20492
WVGDY,327,1,4115
WVGGS,148,1,9093
WVK60,287,1,12291
WVNXX,117,1,29190
WVOTL,252,1,8290
WVX9U,42,1,26292
WVXFJ,37,1,3328
WVZHA,32,1,15192
WVZX6,222,1,4193
WW2HW,269,1,4891
WW2UI,1,1,10694
WW3E1,189,1,18592
WW3UM,301,1,8545
WW9W4,280,1,4743
WWAWD,266,1,12494
WWBDX,144,1,1205
WWEWF,59,1,9040
WWGKY,70,1,9195
WWHKF,53,1,22494
WWJ0A,251,1,24067
WWL89,56,1,7595
WWOVZ,330,1,11591
WWP82,275,1,3262
WWY91,279,1,37593
WX0RG,332,1,9615
WX2FQ,312,1,543
WX728,235,1,7462
WX7H4,67,1,25790
WX7TR,43,1,13892
WX8DQ,269,1,9152
WXAL3,238,1,6943
WXBUU,264,1,14892
WXE2N,162,1,3943
WXJCT,27,1,11291
WXP1G,188,1,22490
WXQE4,262,1,4594
WXR0P,163,1,7095
WXRCB,200,1,15494
WY1Y9,142,1,3843
WYDDB,312,1,27693
WYIJR,160,1,30191
WYMMN,199,1,5895
WYVVB,341,1,10140
WYW7R,278,1,14391
WYWQ3,16,1,6643
WZ0TD,354,1,7443
WZ5XQ,148,1,3135
WZ6CZ,196,1,11295
WZ7CH,257,1,19348
WZAOX,307,1,7093
WZDCP,27,1,2445
WZGSY,104,1,31692
WZJ8Y,126,1,8691
WZK4S,322,1,2595
WZLNJ,197,1,14012
WZLPD,284,1,19790
WZLSB,293,1,16591
WZNZU,289,1,6690
WZP5Q,150,1,1757
WZQLO,299,1,10493
WZRV8,81,1,11714
WZTN6,303,1,23290
WZTWB,34,1,2028
WZY0S,283,1,15590
WZYAD,178,1,57940
X01EF,359,1,4341
X01IR,285,1,4295
X02YR,114,1,7495
X0738,103,1,7678
X08T1,129,1,4342
X0CO2,37,1,11310
X0ECW,173,1,9693
X0J8H,122,1,9141
X0JR4,104,1,4494
X0JRM,127,1,14294
X0LHL,247,1,11893
X0LIV,190,1,1595
X0MSF,249,1,5694
X0PCN,289,1,3164
X0TOI,157,1,19891
X0Y4U,341,1,11440
X0Z2Y,204,1,21090
X110N,198,1,5012
X119A,167,1,21233
X11HT,143,1,8394
X1C15,54,1,3462
X1CSC,297,1,2693
X1G7T,167,1,6043
X1H4J,42,1,13891
X1KDB,301,1,24213
X1NN4,175,1,967
X1ONO,73,1,7191
X1OTW,303,1,12191
X1T0Z,312,1,21510
X20YI,270,1,2916
X22B1,157,1,1966
X248C,36,1,5565
X26F2,356,1,4444
X27ZJ,46,1,3693
X29D7,267,1,18793
X2BEO,341,1,26693
X2FWM,121,1,2298
X2G0J,161,1,13943
X2GWS,260,1,12892
X2HVP,13,1,2713
X2NJJ,176,1,16494
X2O6C,222,1,838
X2ROL,303,1,1126
X2TRB,147,1,10511
X2Z6I,311,1,12490
X33N2,110,1,14694
X35JP,21,1,14442
X36SV,98,1,14790
X376N,356,1,6793
X3EO6,268,1,15328
X3FMZ,156,1,14392
X3G29,132,1,13841
X3GY7,38,1,1916
X3HES,65,1,11195
X3N1E,51,1,7442
X3PWZ,24,1,8190
X3QTW,125,1,11393
X415N,68,1,24693
X4412,105,1,11490
X462Q,268,1,14991
X46JP,264,1,6995
X48NR,84,1,25890
X4998,122,1,13892
X4GIT,117,1,22393
X4JG0,58,1,33591
X4JLU,153,1,7215
X4N96,65,1,15295
X4NRF,140,1,3413
X4O5D,174,1,3063
X4O7M,234,1,39792
X4U0E,8,1,4762
X4V1N,23,1,16992
X4VDP,228,1,29992
X4W3C,236,1,10293
X4WGS,4,1,19790
X4YRZ,209,1,22042
X52T4,263,1,12829
X55LH,166,1,16751
X57O6,269,1,28290
X5BMP,84,1,15041
X5C7Z,362,1,14193
X5F8V,72,1,7743
X5FXT,170,1,16690
X5G3I,117,1,13192
X5GWX,297,1,10143
X5HWC,310,1,11859
X5J0J,39,1,8093
X5L3H,244,1,14895
X5MWL,217,1,2887
X5NBR,269,1,2621
X5O3S,360,1,9195
X5OJT,223,1,17494
X5OQB,286,1,3945
X5PAM,221,1,13395
X5TQB,51,1,9192
X5U4W,26,1,18192
X5VJY,37,1,11095
X5VTJ,72,1,6095
X5YQD,92,1,8392
X62LO,56,1,35390
X64EA,64,1,16993
X6551,160,1,15092
X65U9,38,1,6695
X6704,3,1,17641
X679N,33,1,25444
X69YN,105,1,7194
X6CZU,147,1,17941
X6DSQ,191,1,19892
X6DXH,225,1,18393
X6EQW,360,1,12793
X6I2Z,78,1,15693
X6O90,248,1,13291
X6QDF,5,1,3944
X6QIF,315,1,6295
X6RQB,154,1,3993
X6RU0,245,1,5245
X6W88,331,1,42791
X6W8G,109,1,1095
X6X1L,352,1,10492
X6Z4P,312,1,9043
X74BO,9,1,14295
X764O,139,1,7482
X79MQ,72,1,1211
X7BTS,68,1,20593
X7BYO,32,1,4896
X7C59,64,1,16442
X7DGU,264,1,57691
X7DHU,59,1,14191
X7DJJ,216,1,5495
X7EF0,199,1,10942
X7FST,174,1,9928
X7KQI,73,1,10152
X7KX7,166,1,8894
X7N5M,14,1,546
X7NM4,342,1,9394
X7OIL,333,1,9164
X7QY9,165,1,19792
X7TUE,170,1,10795
X7WWV,60,1,2844
X809O,320,1,18012
X809Y,242,1,8993
X86CE,263,1,9194
X885A,212,1,15390
X8AG7,46,1,15693
X8C7K,128,1,15091
X8DW6,314,1,9693
X8GD2,91,1,4292
X8MPS,18,1,16492
X8NGD,347,1,12692
X8T14,125,1,10990
X8TVE,206,1,26392
X8UQU,258,1,14791
X8XVB,28,1,53791
X8ZAQ,79,1,14794
X91IQ,175,1,6212
X92J5,149,1,5045
X95CB,144,1,3795
X9BH0,269,1,5894
X9F07,152,1,4281
X9FKA,9,1,3514
X9GT8,278,1,22791
X9KK1,119,1,11236
X9KUP,122,1,13194
X9MWV,55,1,9426
X9NXJ,252,1,14461
X9P8J,5,1,1698
X9QZV,121,1,22492
X9UMV,281,1,14940
X9WQB,14,1,9595
X9X4R,263,1,7295
XA0EW,224,1,16790
XA3E5,342,1,8741
XA6PS,287,1,18963
XAAC3,56,1,7945
XAAR9,355,1,22407
XABW7,327,1,16790
XAD09,144,1,41011
XAG7Q,200,1,33792
XAL3A,324,1,2082
XAMMG,322,1,12890
XAOAR,58,1,15645
XAOQF,293,1,11693
XAQEF,27,1,13892
XAS3N,55,1,4895
XAT98,208,1,13291
XAUYX,296,1,10293
XAVLK,337,1,11940
XAVWP,175,1,4895
XAVXZ,228,1,7243
XAWU8,307,1,6995
XAYS8,197,1,13443
XB1XJ,307,1,18143
XB5A3,97,1,14592
XB6LL,261,1,20342
XB71N,250,1,49079
XB7MU,256,1,16390
XB7MX,93,1,2795
XB9YV,298,1,20391
XBAAP,46,1,14993
XBF8S,88,1,9742
XBHR4,324,1,4945
XBHRR,330,1,8444
XBK7R,346,1,39690
XBLA5,8,1,11345
XBPGR,14,1,11493
XBPTQ,104,1,9881
XBVPG,152,1,4742
XBYBH,330,1,6695
XBYLI,253,1,17792
XBYY8,320,1,9592
XBZU6,125,1,10690
XC1A6,275,1,26040
XC3XV,295,1,4543
XC50T,341,1,5944
XCDKZ,139,1,2792
XCE1J,290,1,25590
XCHUH,126,1,14490
XCIBP,50,1,13694
XCJT0,121,1,9473
XCKO5,220,1,10294
XCOA2,189,1,7093
XCPBN,361,1,18091
XCQOV,94,1,36393
XCQPR,42,1,12494
XCSEK,76,1,7644
XCTH7,249,1,16553
XCUP0,361,1,17994
XCYOC,91,1,7843
XD3M1,334,1,16491
XD6IZ,151,1,8495
XD727,162,1,17590
XDAB8,339,1,6590
XDDZ5,96,1,49692
XDFFB,302,1,4945
XDFQB,73,1,18753
XDK5U,35,1,7195
XDPHK,249,1,7464
XDWUV,359,1,17853
XDYF5,32,1,25394
XDZZX,306,1,17992
XE07Z,80,1,5695
XE17P,137,1,21666
XE1TF,333,1,8295
XE1ZY,16,1,9845
XE2FK,283,1,11495
XE4KE,165,1,46493
XE5ES,54,1,7493
XE7CN,266,1,8242
XE8EY,307,1,12890
XE973,96,1,16128
XECGD,190,1,8762
XEG8L,47,1,9342
XEKZZ,189,1,25593
XEL6N,170,1,12890
XELSG,92,1,13942
XEM39,140,1,5945
XEO2R,93,1,4143
XEU38,254,1,17793
XEV94,194,1,40713
XEWO7,320,1,31512
XEX1T,287,1,700
XEYII,53,1,4295
XF2P9,104,1,4545
XF4KC,295,1,3404
XF55Y,249,1,25290
XF8ZC,339,1,8294
XF9O9,317,1,16690
XFF8I,270,1,8340
XFG7A,220,1,9393
XFIJK,6,1,11842
XFK2M,36,1,5793
XFL8I,280,1,5943
XFXNS,171,1,19392
XFXOJ,23,1,29990
XG1E9,165,1,11190
XG20K,96,1,4925
XG351,57,1,8792
XG4XL,8,1,2644
XG50H,235,1,18092
XG6GF,46,1,8516
XG8L8,180,1,26293
XGBZY,283,1,5692
XGGM8,153,1,10693
XGGRD,95,1,15795
XGJDG,57,1,12991
XGMGN,44,1,5990
XGOEX,277,1,7391
XGRJ2,40,1,12295
XGSC8,252,1,39692
XGUGE,72,1,816
XGUZM,303,1,6895
XGV6Y,263,1,11253
XGWF7,177,1,7691
XGZPS,351,1,16991
XH305,356,1,33192
XHA6W,326,1,11193
XHAWO,223,1,2143
XHBR3,312,1,6143
XHCSP,36,1,2147
XHDA8,267,1,8194
XHE9V,121,1,13694
XHI0N,286,1,21892
XHJHN,230,1,44291
XHJJO,197,1,47140
XHJME,87,1,3077
XHJMQ,314,1,14992
XHKIT,308,1,14993
XHLC8,213,1,12144
XHLMU,208,1,670
XHQ57,97,1,12995
XHUXM,261,1,2746
XHVJT,136,1,25191
XHVKD,52,1,12691
XHX6Y,137,1,10113
XI6B7,339,1,13991
XICXR,219,1,3707
XID8T,19,1,26593
XIIZ4,217,1,28292
XIJBM,208,1,37294
XIN6Y,281,1,8595
XINFN,262,1,6394
XIUB7,323,1,6943
XIV17,195,1,3539
XJ1NJ,297,1,7574
XJ27G,228,1,5314
XJ2ZN,102,1,9941
XJ5CJ,203,1,13012
XJA91,270,1,800
XJDXA,352,1,48814
XJEBG,269,1,2073
XJG5T,159,1,15795
XJJBP,327,1,1337
XJLC0,65,1,4566
XJNF1,303,1,3592
XJNKB,209,1,25390
XJNWL,76,1,12743
XJOO6,143,1,20195
XJORF,119,1,5411
XJP3U,37,1,19742
XJPID,267,1,11093
XJQZZ,204,1,6695
XJRFF,154,1,3695
XJWDG,216,1,744
XK29K,174,1,16590
XK7EM,254,1,13992
XK8EH,242,1,7494
XKAIB,188,1,1838
XKEJS,200,1,16012
XKV2H,33,1,8493
XKZA6,146,1,10042
XKZK8,144,1,4509
XL7KM,188,1,5895
XL8K0,138,1,8131
XLD0G,135,1,13693
XLEBY,305,1,15380
XLH6S,24,1,4840
XLOGW,306,1,6594
XLOVO,154,1,5441
XLSFI,157,1,19394
XLVLL,232,1,15616
XLXVY,11,1,18890
XLZCE,21,1,3722
XM1FN,88,1,389
XM36Y,154,1,6993
XM960,324,1,4243
XM9JD,314,1,38795
XMBEC,136,1,4663
XMCKV,331,1,5095
XMCM5,208,1,16690
XMIHC,47,1,6094
XMQ94,81,1,5425
XMQYT,50,1,1166
XMSME,8,1,2133
XMTDS,223,1,4165
XMTJZ,60,1,23440
XN0SD,61,1,11393
XN0ZX,331,1,18724
XN4S3,117,1,10593
XN5E1,280,1,4692
XN5IH,344,1,939
XN681,136,1,4294
XNA6D,113,1,12593
XNBC8,227,1,12623
XNCD2,48,1,7645
XNCVL,160,1,8391
XNCZE,243,1,17591
XNF7K,158,1,6391
XNF7M,26,1,14893
